SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체_이슈,미중 갈등,한국경제TV,"""미중 갈등, 장기적인 문제…'관세 유예' 자동차·2차전지 수혜"" - 한국경제TV","""미중 갈등, 장기적인 문제…'관세 유예' 자동차·2차전지 수혜""",https://news.google.com/rss/articles/CBMid0FVX3lxTE9zOHdBUjVRV2VXeVJ5eDk0VWFPdXp4ZkV4ak5CUDhXMXJVRHJXMnNqX2tYUWJHR042TzdyRW1fR3JDOTZHNVdIbEZ2bERzWUN1QWtIM0hCN3BJS3dVbVN6SmJuYU1MRVJPcFZKb3BYWXNULVNDRThR?oc=5,2025-04-10,2025-06-29 20:07:55
6G,쏠리드,MTN 머니투데이방송,"[고래사냥] '쏠리드, 원익홀딩스, 휴스틸'! 오늘 장 궁금종목 분석 - MTN 머니투데이방송","[고래사냥] '쏠리드, 원익홀딩스, 휴스틸'! 오늘 장 궁금종목 분석",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1saTNFd1hfOUZLWkl4Sy00b0paX1N0RDJZN3dRel9WVktzVS05RGdFR2JVV2Rpcnk3TTdQVkhFYUxBMWxaTENIQUdHNmkwOWxtUl9wVXhHMU5aQ3ZReVRBNXB1d2M?oc=5,2025-04-10,2025-06-29 20:07:56
6G_이슈,주파수 경매,인포스탁데일리,"에릭슨, 높은 투자 매력도... 상승 잠재력 주목해야-하나 - 인포스탁데일리","에릭슨, 높은 투자 매력도... 상승 잠재력 주목해야-하나",https://news.google.com/rss/articles/CBMidkFVX3lxTE1OOE5vR1gtLU9LSF9qbzd3SWxfaHdRejRnWm42YmVVYmdYMzQ5U1k1S1NaWnhPSDhRU1BoUUhNb1piOF84TDEzd28yRVYwZ19TOEFpSlVhZ05KSnRYWjVfRmVHX0tiQy16N2RSU2M0VllIRHFobXc?oc=5,2025-04-10,2025-06-29 20:07:57
엔터,에스엠,한국경제,"창원 'SM타운' 무산…SM, 100억대 소송 휘말렸다 - 한국경제","창원 'SM타운' 무산…SM, 100억대 소송 휘말렸다",https://news.google.com/rss/articles/CBMiWkFVX3lxTE4xclQ2bXk4OXNsOGZqc2VRcE50NGJZSkFUTU9xQ3Y5em51eU9BNEtCQUxJdHFRSTZTbW5tNDlCOUJMQ25zNGhoWWxWSm90UXoybFYtcGQxRjk5UdIBVEFVX3lxTFB1eXZfS0VGdTF0RVgtSnhzS0dmazczcUpaUEZVWFhOa1dtYnBEMWRoOGxYU3lDVU8yaUg5TUZ3aE5UWHZMNEZKZTh5dVJxZEZjOVZEaQ?oc=5,2025-04-10,2025-06-29 20:07:58
엔터_이슈,한한령,비즈니스포스트,"스튜디오드래곤 중국 한한령 해제 기대감 커져, 하반기엔 구작 팔고 신작 대거 투입 - 비즈니스포스트","스튜디오드래곤 중국 한한령 해제 기대감 커져, 하반기엔 구작 팔고 신작 대거 투입",https://news.google.com/rss/articles/CBMic0FVX3lxTE5vQVB5YU96SFUxS1FmcGZITFhqQ01XaHUwZ0xSc0dBRDYxWU5BTDA5amlvRHNQTFZoVnZWWG9EZFVWTEVSeXpFUG16UkZ1MG5FTTdjUk5mVjl2V1JkUmo4UFBtMmxvMHFvNnVQWG5rYWFVVUU?oc=5,2025-04-10,2025-06-29 20:07:58
엔터_팀,엑소,동아일보,"中 생리대 재활용에…엑소 출신 타오 “역겹다, 내가 직접 만들것” - 동아일보","中 생리대 재활용에…엑소 출신 타오 “역겹다, 내가 직접 만들것”",https://news.google.com/rss/articles/CBMic0FVX3lxTE9LbEJTZGVtZHpZNlc2Y2VLU3YwNzhFTFEzWHQ2T096YmJaa3JWRnhYZEMwRHIzZmFmVVUxZzgtZnY5MGl3c1NHR3I3TnZUd041MTNZNk9xYlM4b2tmeGUxU1M3Z3BsQXIwZ1M0RFE5WU1pcFXSAWZBVV95cUxOR3RmRkhDMGpPcUQyZlZjX1Z6TEtjQkVDcXJsVElVRi1VSVZVYk5NeE1UYWFUaTdBblB0Nnc4cTFOdTBGWVU4STFnNnNpSGJGVUJmOTQwNlI2ZTJVa0R3Sjhhc2U1aEE?oc=5,2025-04-10,2025-06-29 20:08:00
엔터_팀,엑소,BRIC,차세대 약물 전달 혁신! 엑소좀 활용 정밀 치료제 개발 - BRIC,차세대 약물 전달 혁신! 엑소좀 활용 정밀 치료제 개발,https://news.google.com/rss/articles/CBMinwNBVV95cUxQQjFQczdCbnhwZ1RhTGh5cU9CLUYzSFEzbWlLSmhTcHBiTlhlMXFUUlpqZ2RyMnNxLWp6Zmd2TWJWbjlpN2JSR0tYQkRxMmJUTThjMXNvMVB1cUMzN1Y5VG81Zmx2N2R6RmQ1by0zSVo4ZExRQWVyZTNtaHBmaVVSZHJyT2dxa3BnMHJJeE03cEUwMXBQQ0xwZ1R0NW01Z0Iza3lxRGtmblFiMnU5NldMeHhtU1piWHVnbUJTcmlXbzByOUluVWlHSG1WQW1nSFBienJ2RXc1N2dUaFAwOXB5MFFsbHI1M0NVUWh1VUJ5UjJXSlgxd1RQV2toS25Ka1JsajR5VzItdURWbk1zWjlqYVpZTDdtQ2h6ZUdHVTNNcFEzeExDZ2lYeDQwVnVpWThweXZFYkFjaXM2X1kyMnAtQm5objM0S3BkOWJ1OWxyZGU3ZnFWWjlYTDR4Z09ta21WeWMtMVpJMjh1WUZrTTV3dWZNRW93dXNucDNVSGZYdTlDRWFKb2RER25WbjFvTHdpdjA4V0FkSDQ0WkVfS09n?oc=5,2025-04-10,2025-06-29 20:08:00
엔터_팀,엑소,스포츠경향,"‘13주년 라방’ 엑소, 완전체에 한 걸음… 첸백시는 불참 - 스포츠경향","‘13주년 라방’ 엑소, 완전체에 한 걸음… 첸백시는 불참",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9La2xOSkR3MlJ6MzVKZnh5VHphYVVxNE5PX1ZxdW5IVVhSemtGNkl2VjI3VHlnQmlPMzFTc3o1LVBROXRPa1hUMndlNzVaV3N6LVRYVVlYbnJTQXJfUkE?oc=5,2025-04-10,2025-06-29 20:08:00
자율주행,웨이모,비즈니스포스트,"구글 웨이모 일본에서 로보택시 시범주행 임박, '좌측통행' 데이터 확보 목적 - 비즈니스포스트","구글 웨이모 일본에서 로보택시 시범주행 임박, '좌측통행' 데이터 확보 목적",https://news.google.com/rss/articles/CBMic0FVX3lxTFBvUlVGcHhCT3U3eHlPYTczbllKVHZsX0dvbzZPcHFvUThMelE0WGk4dFg0aVpISkRkSlRtYzRvbElyMkkwVUtPeUp6al9Fai1INUFkcklaUUlmVXUwZ2NIaFhxWFF3TVR6WjdFNUNDN0VYWDQ?oc=5,2025-04-10,2025-06-29 20:08:03
자율주행_이슈,ADAS,블로터,"인테리어 확 달라진 아우디 Q6 e-트론, ADAS 개선 필요 [카미경] - 블로터","인테리어 확 달라진 아우디 Q6 e-트론, ADAS 개선 필요 [카미경]",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBHbkd3TmtGZ0N1TEREVnhubXk1Zi1DVjVjSDBRYWhPZVV6MlFLVG5hcE4yd2ZDcTJrZXQ0THpFV0J2YkIxSGY2QXFQY3I5SEdReWtUX0ZKaDdMVVk3aGNfMjJtTE5STzBj0gFsQVVfeXFMUF9HQnktX2FzZmY4M1NUbzFkXzRPVnlWSk5GeWRZNVBQMXMwelhialRpUlR5MUIxeXNoazVEaXhRVlBFWG5UU19KbE1ReWZROWhJRHdNalUzN0IxbHczZXdhOWpKdl9RbVBBa3dz?oc=5,2025-04-10,2025-06-29 20:08:03
