SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체_이슈,슈퍼사이클,뉴스톱,"현대힘스, 슈퍼사이클 업고 최대 실적썼다 - 뉴스톱","현대힘스, 슈퍼사이클 업고 최대 실적썼다",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA0YWJJTk91NnhTZXJFX2o2LVJ6SlhrM3JkclpoRXRuSUdVU1hCbk11N1BJUV9HdjR5OTdIXzg5aXNxR0o1bXFHV1FHZFBGMEg0dGp2VFByVjFHcFVwNENDUGQza2Q2b1J10gFsQVVfeXFMTjEwOHZNM2xKb01TZXRRblhJZXZ4NUNpZW9MRTRfaTV5bDRQbm44bmM4N29IbHVBeXFSN1I1V0Z1VF8wRlRYNjNXZU5vRko2dlh3Z0lqT1lqX2ZicHlTZ1hUSTJCTmNSVUhXRTFj?oc=5,2025-02-11,2025-06-29 20:07:55
6G_이슈,V2X,전자신문,"에티포스, '5G-V2X 모뎀 칩셋' 5GAA 6대뉴스로 선정 - 전자신문","에티포스, '5G-V2X 모뎀 칩셋' 5GAA 6대뉴스로 선정",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1neU9na19yRksyblVNemhfc1ZRR3NDTERXWlpKc1V3c1dnWlYzSjFsQ2s3UGFRaEFKQ0JzaUxNYkhYQWpDREVfQ1NpTkdrQQ?oc=5,2025-02-11,2025-06-29 20:07:57
엔터,에스엠,연합뉴스,"""실적도, 전망도 좋다""…증권가, 에스엠 목표주가 줄상향 - 연합뉴스","""실적도, 전망도 좋다""…증권가, 에스엠 목표주가 줄상향",https://news.google.com/rss/articles/CBMiW0FVX3lxTE56ZnNKZWt6RzlrMTJkbmRwUVpKWE1RMkZzU3ZPMGFVbndYWF9jWnlzenc2UVppMm9vV2RNWXRnNFZqZUhMSVhYUVFpeTFwQUtnQ0FuTkprd0FjcmvSAWBBVV95cUxNZUJ2QnNISl96X1ZkMXhIRXlpTk5GZWhWd2s4ejNfVnNKaVRnQUZueXZzMWhLQTZFUU5qYUJmZlNpVDl0SUw2UXk2dXVOYjU4aWpFbkNjdHowMENHVlVJY2Q?oc=5,2025-02-11,2025-06-29 20:07:58
엔터,에스엠,조선일보,"SM엔터 ‘깜짝 실적’에 신인 데뷔까지… 증권사, 목표가 줄상향 - 조선일보","SM엔터 ‘깜짝 실적’에 신인 데뷔까지… 증권사, 목표가 줄상향",https://news.google.com/rss/articles/CBMigAFBVV95cUxNTjVudldKOFlXdmpFVzBCMTRBNjZZM2FCeXFtMFROWVJoVVdWbkVLU245Y2dLY0NVRG5aT09Zb0ppdm1ncWN6WVJTczZQeDJ2M0VmNFpMRmZzd3J3VEkzQkI2Rmw0MFlqWlFRVGNWTEFGYzJqdDhMR2NNb1BhbFZLMNIBlAFBVV95cUxORkVVNTJxMnZPT2xhZTkteERLaWxsYUVkU1FGb3J1V0hrMDhmUnZPdWpSemI1TWZYbkt4Y0Y3UWZScDhOVWpzY0M0RTJBdFc4UFJMQy1URTVNVWJpZDFBeDZZMnd6b29fSllGaXk5b2pmaGRJb043WnVxakl5QmVqbFlTbnFmTXhjaklHNmw5TnJzMFMt?oc=5,2025-02-11,2025-06-29 20:07:58
엔터,에스엠,블로터,[단독] 스타에스엠리츠서 부실채권 발생…국토부 특별검사까지 - 블로터,[단독] 스타에스엠리츠서 부실채권 발생…국토부 특별검사까지,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1XMmZiTlctLUg2V21yQzBQY0s0ZHdfNWc0Q21nbE9OUnEwN1hGUmhnbkVVWTBXTVVZV25DbTdDOUhVQm9aTTh5MUhQUG5rd3FpSG5DRGZ6RWdRem1BMkhqakRFOERIcjhO0gFsQVVfeXFMTTlCaHRVS1BKdktQUUhJOENmRTk1RzJ0RkpTV3lWTzFQUnRJakVYa2ZkaXAwQUI0THYybnV5UUpJVkhsU2EyUlA4Y2k2R3BreE5LRmh5d2x4YThVaW5tM2pKVFFvV2VCd05wcHRl?oc=5,2025-02-11,2025-06-29 20:07:58
엔터_팀,엑소,연합뉴스,"'엑소본' 제작진 ""역동적인 환경 변화 강조한 익스트랙션 슈터"" - 연합뉴스","'엑소본' 제작진 ""역동적인 환경 변화 강조한 익스트랙션 슈터""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5Ub1lhUkEtVUUwUGhRbXJBNXUtY1B0QkxPaTBvaFBuekFHRWI0Rmh3eUN5TXRVbTF0V2JMbGhibG5ZSlZoUnJFY2RvYTF1bThvdmZINW9WOGxtTkXSAWBBVV95cUxQREw3UXlueEwwSFlVRlRnRXFBSlk1Nlg3RkdGVFFwVW13NlNodTFfZ001TWh3ZHU1SnFEOW5vVVAzYXlZUmZoeGF6RTFzMU1hQ29kUHFlNk9vOVd2SkdyV04?oc=5,2025-02-11,2025-06-29 20:08:00
2차전지,에코프로비엠,블로터,"'부채 덜고 재고 줄고' 에코프로비엠, 실적 반등 신호탄 쏘나 - 블로터","'부채 덜고 재고 줄고' 에코프로비엠, 실적 반등 신호탄 쏘나",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5yUnZlZERxNG1YTThZYUhaLUV4TjhnbWxocmlBMzFQdFdYdzdSNEdOVHhrbXR1RDRsaHJKcm9sSGFTUnROWkN1eXRNSjg3eWh0TnhjSmUxR1lpRWNmU0ttbU9KOVd1QnI50gFsQVVfeXFMT1otOEJveGlOTDRwa1F3bzF5YVVkOXdFYzZtRlJCeXhuRkwwSENwMGh2WVgxbVNPaEVQaGczOEluV293T1JPbEVPcWxHQkNaRFpubjNheDRDanlGdmptRTZ0XzR0NmtEb3doQUFx?oc=5,2025-02-11,2025-06-29 20:08:04
2차전지,에코프로비엠,전자부품 전문 미디어 디일렉,에코프로 2024년 4분기 실적발표 컨퍼런스콜 전문 - 전자부품 전문 미디어 디일렉,에코프로 2024년 4분기 실적발표 컨퍼런스콜 전문,https://news.google.com/rss/articles/CBMiZkFVX3lxTE02RkluZnV2b1NvWHhnd205MHhRMnFDbzdNSnY1NDlVMFdYQWtQTXhRQU1vaFVGNmRaa0U0bGpYa1dWcVZoVXR4bEI2VWZ0VWN3Y3RBWEtTamVEbXhLNDk3QWh0X3Zndw?oc=5,2025-02-11,2025-06-29 20:08:04
화장품_이슈,면세점 매출,뉴스핌,사업별 실적 갈린 현대百그룹…백화점 '최대 매출' 면세점 '부진' - 뉴스핌,사업별 실적 갈린 현대百그룹…백화점 '최대 매출' 면세점 '부진',https://news.google.com/rss/articles/CBMiXEFVX3lxTE12cHA2S1lOSXlXU3pkUGdfV0VObFBKSFgtV2hNOGxNMFlUQlVkWndleUFPRzNoQ0FIS1htNEpzVkZ2aEZVNV9SRUNxbHFkaHVtdWJ2RGRLOG1uUFlE0gFeQVVfeXFMTkVmUHJGbVhtZk4wSkhfTWlTWUUzc2hHMklvV1dNNlZzbDNKX1Z5VFlTSkRGclFseHNZbUQzcmxlQ0pqaFF0b0t2X1hTVTRTWU01NHFtcTlBWGV3S3Z1UQ?oc=5,2025-02-11,2025-06-29 20:08:06
화장품_이슈,면세점 매출,비즈니스포스트,"현대백화점 작년 영업이익 2842억으로 6.4% 줄어, 면세점과 지누스 부진 - 비즈니스포스트","현대백화점 작년 영업이익 2842억으로 6.4% 줄어, 면세점과 지누스 부진",https://news.google.com/rss/articles/CBMic0FVX3lxTE5JRmdSSDFWUEs2R1RHU2o2eXhDVUFRWkhaY1pDTWRtLTZYcTdad0tIVEJZOFhiOUl0a0ZKeEtia1NTYTVHUEVTZnlTeDYxODZ6QVJjZzEtV3lOaEVIQ0stM1VGLTNobWJSVndkWFE4VV9tSTQ?oc=5,2025-02-11,2025-06-29 20:08:06
