SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체_이슈,미중 갈등,연합뉴스,'미중 갈등'에 中 한한령 해제하나…韓 문화콘텐츠 등 수혜기대 - 연합뉴스,'미중 갈등'에 中 한한령 해제하나…韓 문화콘텐츠 등 수혜기대,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9faDl1T1FLdWU3T0tBVExZS2J1eFd6U0dvSlpIRHFvTGZBbzRBU05XN2JfbGlSYnVSOFVSWkVZdV9iMnFod05ELWN6Sm9pek0wajNZdzhRRUhVZ3PSAWBBVV95cUxOalNicE5oTXZvcnJBZzV6b0d3Sm93bVFGZEJFb1VPRVNBbUk2bXBqc1EwNFR6NmRwclczQWpJSi14Y1NUWHFvNmJYUmxzRHZJY3BHbElXRDVZLXByS1ZhUjg?oc=5,2025-03-23,2025-06-29 20:07:55
6G,쏠리드,핀포인트뉴스,"쏠리드, DAS 및 WDM 전송 장비로 글로벌 통신 시장 장악 노린다 - 핀포인트뉴스","쏠리드, DAS 및 WDM 전송 장비로 글로벌 통신 시장 장악 노린다",https://news.google.com/rss/articles/CBMic0FVX3lxTE5PQV9pUmp0Z3VvS2dwYlhoRHpHMHUxT2hWZXo4cHBISy1TcEN5QnBkd3dVc0YyaExtdGFQSV9kYWpnNTR1dTNmRHJSY08zNkdyRno4LTE5Vm1Tb2l5aHIwYll3TlR6Sk9TQ19KWXgzeDVJOU3SAXdBVV95cUxQY0RSZEJjYWM5dWVtS2xqQnRreXJWa3UyWkxSWEpKT1RVdTZSNjNkd0FUczAxa3l2UGUxbk14WVZnTkxpT2FFeldKZG9SSjUwMUlvdlRxMEd1N3JRY2Y4QTVJNnFVRlJkTUFOaWJlbVZ5dXpEdXRpVQ?oc=5,2025-03-23,2025-06-29 20:07:56
엔터_이슈,한한령,연합뉴스,'미중 갈등'에 中 한한령 해제하나…韓 문화콘텐츠 등 수혜기대 - 연합뉴스,'미중 갈등'에 中 한한령 해제하나…韓 문화콘텐츠 등 수혜기대,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9faDl1T1FLdWU3T0tBVExZS2J1eFd6U0dvSlpIRHFvTGZBbzRBU05XN2JfbGlSYnVSOFVSWkVZdV9iMnFod05ELWN6Sm9pek0wajNZdzhRRUhVZ3PSAWBBVV95cUxOalNicE5oTXZvcnJBZzV6b0d3Sm93bVFGZEJFb1VPRVNBbUk2bXBqc1EwNFR6NmRwclczQWpJSi14Y1NUWHFvNmJYUmxzRHZJY3BHbElXRDVZLXByS1ZhUjg?oc=5,2025-03-23,2025-06-29 20:07:58
엔터_팀,트레저,네이트 뉴스,"트레저 ""YG와 조기 재계약 마쳤다""('컬투쇼') - 네이트 뉴스","트레저 ""YG와 조기 재계약 마쳤다""('컬투쇼')",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBQWkFzbFpQakx6RW1XbzFKUmxhTzBnNC1kQld2YzBXN2xVdGR4THJDeFlTZzh2RUhzUklYZUpRdTVUdHFGUEdEZzFkaFZ4QUNsVHJR?oc=5,2025-03-23,2025-06-29 20:08:01
화장품_이슈,한한령,연합뉴스,'미중 갈등'에 中 한한령 해제하나…韓 문화콘텐츠 등 수혜기대 - 연합뉴스,'미중 갈등'에 中 한한령 해제하나…韓 문화콘텐츠 등 수혜기대,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9faDl1T1FLdWU3T0tBVExZS2J1eFd6U0dvSlpIRHFvTGZBbzRBU05XN2JfbGlSYnVSOFVSWkVZdV9iMnFod05ELWN6Sm9pek0wajNZdzhRRUhVZ3PSAWBBVV95cUxOalNicE5oTXZvcnJBZzV6b0d3Sm93bVFGZEJFb1VPRVNBbUk2bXBqc1EwNFR6NmRwclczQWpJSi14Y1NUWHFvNmJYUmxzRHZJY3BHbElXRDVZLXByS1ZhUjg?oc=5,2025-03-23,2025-06-29 20:08:05
