SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
6G,케이엠더블유,매일경제,MK 골든크로스 돌파종목 : 케이엠더블유(032500) & 이수페타시스(007660) - 매일경제,MK 골든크로스 돌파종목 : 케이엠더블유(032500) & 이수페타시스(007660),https://news.google.com/rss/articles/CBMiUkFVX3lxTFBta1JLQ1lhSjVMbmtxQTFxaEJuLUJfU1cwdmcxLTBDazZnSlFZOXd0MnlqSk5OV1FEcUpKRU1LVUNRZEtrRlFiN29wcllCYzhQeHc?oc=5,2025-01-22,2025-06-29 20:07:55
6G,쏠리드,뉴스투데이,"“쏠리드, 실적은 계속 좋습니다” - 뉴스투데이","“쏠리드, 실적은 계속 좋습니다”",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBhd29DcFhURC1WRTVBZlo0Zk9rWDduZnJub0VWTDdNbG1MZEx0cU9rdlVvbkxjSUVQbFVZamdXQkxQSTE2XzljcTlJTm9OUHNTa2pKV2paeTFEckx6Vnc?oc=5,2025-01-22,2025-06-29 20:07:56
6G,쏠리드,아시아경제,"[특징주]쏠리드, 올해 이익 성장 진입…""양자암호통신 등 호재 가득"" - 아시아경제","[특징주]쏠리드, 올해 이익 성장 진입…""양자암호통신 등 호재 가득""",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1lcmxJM2RLaklSN0UyMURnQ1p6eWFIWUFwQmh0YVR6cHVleTJFUU1uZ0V4SXFLYXBsbUlxZ3o2TjJZVVhVcnFOeHhKT2UwQnREakRZZjVUWUdaSklkX2YzaQ?oc=5,2025-01-22,2025-06-29 20:07:56
6G,쏠리드,뉴시스,"하나證 ""쏠리드, 비중확대 적기 판단"" - 뉴시스","하나證 ""쏠리드, 비중확대 적기 판단""",https://news.google.com/rss/articles/CBMiYEFVX3lxTE14ZDRjQ282eUVQUzFKVjg0OE13cENIU05Ocno3ZmUwRVNtcktwTnB5YlItMVNUNWJCYkpNckdvNTd1X1hJUXZ5OHRNQWJSV3loSENUSmZWWXVMZWtZWWxvZdIBeEFVX3lxTFBkLWVxdzRlaUxkOWxqNXgwSDlVaVdkYTAtUjVQeDZOZnExajhraGxUS1EwY05qeGFQMnhYNTF3Um9MM2NjX09JUUk4UUJJRGtUa1ZZcGJoX29lN3djMWhYY0Y0dkI3cDYzZDNDdzRWNld2RnppYm4yVQ?oc=5,2025-01-22,2025-06-29 20:07:56
엔터_팀,엑소,한국경제,"도경수가 던진 대형 떡밥 ""엑소 완전체 활동, 올해부터 준비"" (인터뷰③) - 한국경제","도경수가 던진 대형 떡밥 ""엑소 완전체 활동, 올해부터 준비"" (인터뷰③)",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9BRkpvdFNBbzdyX0hNbG5obVppbDJCeFZCd1M1dmJXS3pJNzlrX21Icnk2R0YwM2RTcnhpRnRrTzRyRTBCSTkwOWN4bVJyT0JIT0U0M0Y2c09xd9IBVEFVX3lxTE9GMmhyVG9ua1diRGxYZUZPcmt6VkNPV2w5YzE2TEZoZHFaRHZPbWNSUloxTnJENWRpdmJ3QkUzVFdHcGZVczJORFZ4QnRkRTZXaTVQUA?oc=5,2025-01-22,2025-06-29 20:08:00
엔터_팀,엑소,조선일보,"도경수 ""엑소 완전체 컴백 곧, 현재 준비 중"" ('말없비')[인터뷰③] - 조선일보","도경수 ""엑소 완전체 컴백 곧, 현재 준비 중"" ('말없비')[인터뷰③]",https://news.google.com/rss/articles/CBMiigFBVV95cUxQMjN5Sk5FdHNSNFF1bmRibHFmbV94Mm9zWUE1NHZYeWsybWgtSk5TeUp4dWtQcHdPdVdJd2NJS1pQQ255Z1ptSjVnalpNYk80RG85dHNGNFJRWkV3bmVEd0QzYURkMjdjLXJoQjFKUVAzWmhxOTg5VVJOR1FOMlVuSTQ5UFF0MkItc2fSAZ4BQVVfeXFMTWx5bnNjMFIyUHk1ZTN6b2thUUthV1FSd0JmNzA4bmFKM0lxVzRWWU56aFpjX1FKRUJfRlRJa1dHUjY2Mm1VelFVbC1nQ0VudURSZUw5cWZDSDZnNUV5ZXF2cFZlOU1hbjNSRXlxbnBobTFZRlFueVB0M3llMnF6ajY4RXNJYzJvY3FLU1M1czJmRG92UFlhY0dYTDZHd2c?oc=5,2025-01-22,2025-06-29 20:08:00
