SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체_이슈,미중 갈등,네이트 뉴스,"한화솔루션·OCI, 미중 갈등發 슈퍼사이클 시그널 커진다 - 네이트 뉴스","한화솔루션·OCI, 미중 갈등發 슈퍼사이클 시그널 커진다",https://news.google.com/rss/articles/CBMiU0FVX3lxTE51cjE4aVIya0VMSElfN1Ffa09OM1Y0bFVFM0JLeThzbC1tNUJvajVmWk5wTXVZcjcwbkNYS3F1WHZaYjA0dk9kR1k2UXFhLXllRkZJ?oc=5,2025-05-11,2025-06-29 20:07:55
반도체_이슈,슈퍼사이클,아시아투데이,"한화솔루션·OCI, 미중 갈등發 슈퍼사이클 시그널 커진다 - 아시아투데이","한화솔루션·OCI, 미중 갈등發 슈퍼사이클 시그널 커진다",https://news.google.com/rss/articles/CBMibkFVX3lxTE1ueFVsbWN3aW5MY1R1dmp2MGc5R0ZVaG51ZlRVdUVYUEROdVVzanpKZXJhWFUtYVJwSnY3eHA3ZzRDTk82Y3p3UkhJRTh2UUZlUEl4REdFQzlYenFXMVc4UUVCQUVLSmxzaXdwbWl3?oc=5,2025-05-11,2025-06-29 20:07:55
반도체_이슈,슈퍼사이클,네이트 뉴스,슈퍼사이클에 관세전쟁 효과까지…K-조선 '수주잔고 200兆' 넘어설까 - 네이트 뉴스,슈퍼사이클에 관세전쟁 효과까지…K-조선 '수주잔고 200兆' 넘어설까,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9HdDFZWEFlTjdsUXhpaXN6ZF9SZXRTUjZrTGRfZ3ExUXVqZjBubnVqaDBKaGdYbFY4M0t5VFRlZktLVUhVeXZGd2ljNzROVmRUVVRv?oc=5,2025-05-11,2025-06-29 20:07:55
6G_이슈,스타링크,지디넷코리아,"스타링크, 인도 진출 초읽기…정부 승인 완료 - 지디넷코리아","스타링크, 인도 진출 초읽기…정부 승인 완료",https://news.google.com/rss/articles/CBMiVkFVX3lxTE96TERpblpTRU1NZFVQOEVlT0x4OGkzak80OWpCOEVUdmd5NlZIamM4QmhlNW9kRi03ekpfY0FkYl9kWjBwd2dFbmZrb08xZzY0NTRvQVd3?oc=5,2025-05-11,2025-06-29 20:07:56
6G_이슈,스타링크,세계일보,‘스타링크’ 韓 진출 초읽기… 이르면 6월 서비스 - 세계일보,‘스타링크’ 韓 진출 초읽기… 이르면 6월 서비스,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5KcWVycHdKcW15aF84ZGVSaEMwQlE1OGhTZFk5NXVWeXktU0JLWW1YWmJrSDlmQ0k5UERMb25DakdfUnBlZHJCaFM1OF9TLXoyMjQ3alNUaUPSAVRBVV95cUxPUWpLUk9HWkxUMEFjY29hOVMzYjZUNmYxU1pScEhLLVdiT2hsZjhFNEpVTTRaalU1b1JTUXk5bXBWVzNFbERRNFE4cEg5cEJjLVVuUDg?oc=5,2025-05-11,2025-06-29 20:07:56
엔터,에스엠,블로터,"'상폐 위기' 스타에스엠리츠, 공개 매각 추진…경영 정상화 안간힘 [넘버스] - 블로터","'상폐 위기' 스타에스엠리츠, 공개 매각 추진…경영 정상화 안간힘 [넘버스]",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9ZSlQ3QVlfTjN5VFBCS25FcjdyYy1nekFhQmpyV01SeHZNTGtEaVRtWGtBb1BMdW5sN2h6VTJfeUQwSjI2Zmg3M1VpUnR5VTlFWHJXeDluQXdUWVRYaTI4azF3WFBBdlpM0gFsQVVfeXFMTzhZUk9xWkVEbmN1bXc5RTNncDh5REY1em9ZcXhVa1N0cFBYQmFSTFZIV2FjajBISjdPZUpqVVl5TFZ6T195aGlqMTF1dW5LY1FvLXVKekpxdV9tRm5HbGZnUnN2SHpxUlZDQ2Nf?oc=5,2025-05-11,2025-06-29 20:07:58
엔터_팀,르세라핌,sportsseoul.com,‘데뷔 3주년’ 르세라핌 “우리 원동력은 팬들…영원히 함께하겠다” - sportsseoul.com,‘데뷔 3주년’ 르세라핌 “우리 원동력은 팬들…영원히 함께하겠다”,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5Ja25PYm1aVjV3TFp1SUpXbzRaaFlfOGhINm90MU9XNmFKSl9kSUFhQ2lWbUZHMjhDYmtudHhHc09NbkJBRnlwYkk3c192bVdGRzU0ZktObG8?oc=5,2025-05-11,2025-06-29 20:07:59
엔터_팀,레드벨벳,문화일보,"소녀시대·엑소·레드벨벳, 재가동 가능할까?…SM의 아픈 손가락 - 문화일보","소녀시대·엑소·레드벨벳, 재가동 가능할까?…SM의 아픈 손가락",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5zUGh3UjB0ckRQSXJNWGhzM3hSMld6SllyQXFJYlJXN0YwbHJ2MUR0UWhLbTVIVXFSc3NwaDhoQWpnRk51dmJhbTlSR3I0blpY?oc=5,2025-05-11,2025-06-29 20:08:00
2차전지_이슈,전고체 배터리,블로터,"'20㎛ 해법'…SK온, 전고체 배터리 상용화 앞당긴다 - 블로터","'20㎛ 해법'…SK온, 전고체 배터리 상용화 앞당긴다",https://news.google.com/rss/articles/CBMiaEFVX3lxTE93UGdCeFVKaFphVWJEbTRoc1hqWEtkVEZUSHVNYmtjRWpoazBfSlF5Snlhbl93dHNNem1RSDJvZGlnclRkMmNCTVFEWGl2NF9xZ2RZQVNQYTNuY0ozcmVTSlFyUE16RlJW0gFsQVVfeXFMUHViZ0wtMk90d25VZEdkWXFGa2xpMl9Id29hTlZsNVI4WVg1dEZXbEJqQzFjRXhUNXM0LVJNUk5HTWtqSHR5cTdmU3VzZTBVTzFVRGdhdU9nSnZ5V0lfTnVsRHEyOGJxWnZ3d05s?oc=5,2025-05-11,2025-06-29 20:08:05
2차전지_이슈,전고체 배터리,글로벌이코노믹,"[초점] 美 스타트업 팩토리얼에너지, 전고체 배터리로 전기차 혁신 행보 주목 - 글로벌이코노믹","[초점] 美 스타트업 팩토리얼에너지, 전고체 배터리로 전기차 혁신 행보 주목",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNQm5QUWpCWGZqdGJxNnRnSGZON1NOaDAteENPZ0Rod0FTeWQ0bkxGOHh1V092LUhubnNxV2ozeExZTTZaeUlsWkd3XzY2S0FGczZzaUpPQjFXY193ZnZxbkRBRXlNNGdxb0MyaFJZaGFESlJFMm5iSnZ0bWx6SnQ1ZE1jZldhN09l?oc=5,2025-05-11,2025-06-29 20:08:05
반도체_이슈,슈퍼사이클,fnnews.com,슈퍼사이클에 관세전쟁 효과까지... K-조선 '수주잔고 200兆' 넘어설까 - fnnews.com,슈퍼사이클에 관세전쟁 효과까지... K-조선 '수주잔고 200兆' 넘어설까,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1PdjhHWXdfZnlZQm9nOHdVZjFpRGdNaXRXa1p1MUhsX0E0S2VWeUx4U1FhckxDMjB3UzYxSVMtNmNERVdtMkYyd014OUZhcWppX2FBNUF4NFlBQdIBXkFVX3lxTE5yd0NHZ05kTThZZnBGWjZ1TzJMeExBYWZBMzFNUm55UWlnaEVqVW11azNPRy1FY3V5VGlMR05XbTlnTURQaTY4a3lRVHJqbndGb2NxQTVzeVE3SERNaVE?oc=5,2025-05-11,2025-06-29 20:12:57
