SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
6G,케이엠더블유,NAVER,"통신장비 관련주, 트럼프 2기 수혜주인가. : 네이버 블로그 - NAVER","통신장비 관련주, 트럼프 2기 수혜주인가. : 네이버 블로그",https://news.google.com/rss/articles/CBMif0FVX3lxTFBwVWdCTFJBdnpDTXdLUUJKVjFzVTlGVkJnSVZVOWkwLTFlRXptMzVOZGlyMHRSNUowZ01qajRjRGpjcWhvRXpWWVJsSEh4eXFpRFd3c0g0V25tMUdITDBkNUdFcE5vaFMtTnJwRFVZQmF1dHIyMXo1N0MxVTdMSnc?oc=5,2024-11-12,2025-06-29 20:07:55
자율주행_이슈,라이다,로봇신문,"日 교세라, '카메라-라이다 융합 센서' 첫 개발 - 로봇신문","日 교세라, '카메라-라이다 융합 센서' 첫 개발",https://news.google.com/rss/articles/CBMibEFVX3lxTE4xTDJUQ1NVZjk2MzRIZnVoTGdBNGxhNWtvYmllTEJjd05fZ2JBcGx5cTN5Q2VUcTJSWEFEVXZGakstNE9WbmJIVzBQR01wM3JrTWFKU3U0NS1UWFNTckJQa1NxNGlHeVFDaDJWYQ?oc=5,2024-11-12,2025-06-29 20:08:02
2차전지_이슈,2차 전지,뉴스톱,"수익률 '꼴등' 2차전지, 반등 언제쯤 - 뉴스톱","수익률 '꼴등' 2차전지, 반등 언제쯤",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBQbU1jeXc5SzAtdmxkTGNwc1RTZ29LaG5ZSHZvcGs3ZmNyaVRqZ1N1X0VXT1ZjQWVZek9MUEdpejlDQXZrV3RCamZ1Q2FjdlBDOG90bzdsNno0Q25tT04ybWhBQVNiX2lY0gFsQVVfeXFMUFhZZ09hYTZOd3hXRmhUbGtkU3NkM3RLS3V5bFBNQmVGYURCMXZmbGZwR2FOdE50UzB1NzdHa1RrTGZzZUV0M0hLMTUyZko3VUFaY19YWHg3ek42UUwwaWJyY21KWmw4czdHbk4w?oc=5,2024-11-12,2025-06-29 20:08:04
화장품_이슈,면세점 매출,프라임경제,"""반등은 언제쯤"" 면세업계, 적자 지속...임대료 부담 심화 - 프라임경제","""반등은 언제쯤"" 면세업계, 적자 지속...임대료 부담 심화",https://news.google.com/rss/articles/CBMiY0FVX3lxTE1DZXRaeXJKVlEweWNhc3hUV3FyY2t2dFNQVFFNSnd1QUhoZXRUdXNnMllQS1Q5cFVjOXZvYUZtN1JCVTh0QU5lSk9zLUtrV2RVYU9CQnZpNmlvOGx2M2o2ZEN3aw?oc=5,2024-11-12,2025-06-29 20:08:06
