SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체,AMD,e4ds news,"슈퍼마이크로, AMD 인스팅트 MI350 탑재 H14세대 AI 솔루션 출시 - e4ds news","슈퍼마이크로, AMD 인스팅트 MI350 탑재 H14세대 AI 솔루션 출시",https://news.google.com/rss/articles/CBMiY0FVX3lxTE8tbnNrRld5RFkzclJFb0VSX3ZKYWVnZWlzZGVySUQyOG9xLUs4NFROV3FCemVmYVZrcENpMTdDUWNURFkwLVNtb1RxeHZjdmM2Tkp5X1FnNHZ6aTl0bHh0X0FBcw?oc=5,2025-06-22,2025-06-29 20:07:53
반도체,TSMC,글로벌이코노믹,"TSMC, AI용 첨단 패키징 기술 독점으로 주가 75% 상승 전망 나와 - 글로벌이코노믹","TSMC, AI용 첨단 패키징 기술 독점으로 주가 75% 상승 전망 나와",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOX0xGT2NfZjFHWks4ZTIxTzB1NmJtYjFxb0dCYXFwVTFXcjAyYUROUkdHNDREVjJtNG9neWFiZE9hWmlVQ2NwQXNwRTczWHJoamZyNlc3dGVZSFVmYjVtb2FvNnZyVHNqbW9uWE50OHd1RDAwbWtpR01VUDM2VTRaM2I3VGNEQ0sw?oc=5,2025-06-22,2025-06-29 20:07:54
반도체,삼성전자,조선일보,"“美 정부, 삼성전자·하이닉스 中 공장에 장비 반입 제한” - 조선일보","“美 정부, 삼성전자·하이닉스 中 공장에 장비 반입 제한”",https://news.google.com/rss/articles/CBMigwFBVV95cUxQTWo2RUhzWWp3aThyQk0yNzlQenlaT3pJSTk5U0lKYzRYSlgtWEZRenNqQWxCY3M2TldjMDVzMHJCazhGWC1yeXpMZVRXRVpLazRMRVBxRExab1NHS0xnaTRIdXJSTkgza1pxWm1Yb3NMWk9FaXVBRXpFeEp6aUdOZUh0NNIBlwFBVV95cUxON2VlZ0FYWWpaZlNRMy1LMlBtNkt1ektpOHN0ZFZQVm1qVjNNREtrdHZPVG9Wb0JLS1J6S29aTjdnQTlwQTlLampSZHFuU2hNWmpNelNVSm9oMV83WkhfbGF6azhXd0hrMkdwVWg2dS1vamVPdndBWFZOYy11N0VTV3BEWnVvdzV1a3Z0Zzd1dE1SZWdLS2J3?oc=5,2025-06-22,2025-06-29 20:07:54
반도체,삼성전자,한국경제,드디어 '삼성전자의 시간' 오나…'가격 급등' 이례적 현상 - 한국경제,드디어 '삼성전자의 시간' 오나…'가격 급등' 이례적 현상,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5TYlhQVTZOakRGZHkwaDRCQzhHR0l3bEpkOGJHc1VvbWN0OHJUNDVWaGRXNmlOMi1DREtQNjJwVU9Fc25SRUhiMzdfQVR0eWVrN1pJNHpqTERjd9IBVEFVX3lxTE9XdVZrYjB0QkVyNXF3RS1TLXY0bXhEaW03OGY4c0VORFZERHgzNS1kaXI2LXdzMGlJcHJndkhKZ2s4Y1YxbVExZTBVOXQ2dGs1dFZzRA?oc=5,2025-06-22,2025-06-29 20:07:54
반도체_이슈,공급망,철강금속신문,"산업부, 에너지·공급망 비상점검…“중동 리스크, 영향은 아직 제한적” - 철강금속신문","산업부, 에너지·공급망 비상점검…“중동 리스크, 영향은 아직 제한적”",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1wV2tWaExRbTNnSzlrSWVpYU5uTjZLZWtEeVoteGRfMHhDX1llbXJTd2lYbTBuM2ZJeDRXV0QtZFhTRFgyaHNqSkxxbU13Y3I3OHlvT29DclNpemt1Tjl2bGx0bFFTdVIz?oc=5,2025-06-22,2025-06-29 20:07:54
반도체_이슈,공급망,지디넷코리아,"산업부, 에너지·수출·물류·공급망·진출기업 영향 긴급점검 - 지디넷코리아","산업부, 에너지·수출·물류·공급망·진출기업 영향 긴급점검",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1FblpHODdtQ2NMQUhoREx1YjZ3bHVnWXVGd0ZUU1JRbGw3eHM2RWVwQkR2ZDR1SjJQNldTd1E3RzNlMnl2VWQtZ0ZvQkNrclpnWldxdlh3?oc=5,2025-06-22,2025-06-29 20:07:54
반도체_이슈,공급망,노컷뉴스,"산업부, 비상대응반 가동…에너지·공급망 실시간 점검 돌입 - 노컷뉴스","산업부, 비상대응반 가동…에너지·공급망 실시간 점검 돌입",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5kVkN5RGNUaUhEdDFNQ3pDcVFMYUc2aC1RelVJRjR0cDRTcm54Qnk0R2taVDFLQWUwcktURWFHZ2lOd2l4dllOVXE1cG9DcV9mZEE?oc=5,2025-06-22,2025-06-29 20:07:54
반도체_이슈,미중 갈등,연합인포맥스,잘나가는 SK하이닉스의 고민…미중 갈등 속 높은 中 의존도 - 연합인포맥스,잘나가는 SK하이닉스의 고민…미중 갈등 속 높은 中 의존도,https://news.google.com/rss/articles/CBMicEFVX3lxTE9vUEF6VmlXb1JaTW0tUks3c1pKYTlDRVMxb1pqbHdZVENGcWdOYl93UlFqVDJrZ19CODRrdWdUWFExcVR0RkZxSGFJMzJ2S2NsQTFvUDF1NU5WU2QtQWNUQUVoWXVjdTBjQy01MTA2U3M?oc=5,2025-06-22,2025-06-29 20:07:55
반도체_이슈,슈퍼사이클,뉴스1,조선업 슈퍼사이클 속 거제 인구는 감소세…외국인·1인가구만 늘어 - 뉴스1,조선업 슈퍼사이클 속 거제 인구는 감소세…외국인·1인가구만 늘어,https://news.google.com/rss/articles/CBMiX0FVX3lxTE43VlM0YXZud2RMQUhUbXBmMVhIWVlPSmRZaktNZEtHZXB5T2o0UVBBX1pmZlVoTGJjSlVpdXNfNzRYMWN0R29vVE5DelYxdkE4d3FSbGFDRGg4SV8zWU84?oc=5,2025-06-22,2025-06-29 20:07:55
6G,RFHIC,뉴스핌,"RFHIC, 6G 기반 저궤도 위성통신 시스템 개발 본격 참여 - 뉴스핌","RFHIC, 6G 기반 저궤도 위성통신 시스템 개발 본격 참여",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBiaklBNnZ5VHdfbm00dWFwb0JLUkxGRXdYVkVIY2FwWHFFQWNYb0M1YkNNQ09JX2NQWVFvcHhsSW1LTmw0eWRzU19SeEdDbzN6RmtXWEpnVmNIR2gy0gFeQVVfeXFMTkI2TURRbzQtRGRZdS1JQm94TFZPdHZackRqVVhLNTdYakNqRlRLVTZvVWdWX2I0LWlnS21RN0ZQUzdMMkVHOE9ncTJCX2ZnVkhlSjBvQ0tWRTJFbHNzZw?oc=5,2025-06-22,2025-06-29 20:07:55
