SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체,AMD,Investing.com 한국어,"AMD, AI 전망에 Cantor Fitzgerald 목표 주가 140달러로 상향 By Investing.com - Investing.com 한국어","AMD, AI 전망에 Cantor Fitzgerald 목표 주가 140달러로 상향 By Investing.com",https://news.google.com/rss/articles/CBMidEFVX3lxTFBLa2FzcVRHWnVBa0I5OGROdE5aMG92MlhVSnltaHB6b3g5Mm1fSHRGWkFoMUJNV3RreENFekJFX3I5akEwejRLWVhaVDUxTl9PenN0TDBvS1RISHUteFBYQUdhNnpiOGItMTg4ZW95ejhlQVpP?oc=5,2025-06-09,2025-06-29 20:07:53
반도체_이슈,AI 반도체,PwC,"AI 품은 반도체: K-반도체, AI에서 찾는 도약 기회 : 삼일회계법인 - PwC","AI 품은 반도체: K-반도체, AI에서 찾는 도약 기회 : 삼일회계법인",https://news.google.com/rss/articles/CBMie0FVX3lxTE9xM1FQbGJ5SnNyU1VGMS1LdE1fYkdfNlZGN2FoOEtzX28zeVhqcDhoMGliZmFiVURLSlFsb3Q0WmpleTdkTnl3M1NjTmk0OS1qVS1wMEFKUDliTndTM3ZZN3ZNRVdBMVcxaUZIMHVMSnhfcVBtdGV3eTU3aw?oc=5,2025-06-09,2025-06-29 20:07:54
반도체_이슈,AI 반도체,비즈니스포스트,"엔비디아 AI 반도체 '루빈' 생산 초읽기, SK하이닉스와 TSMC에 수혜 퍼진다 - 비즈니스포스트","엔비디아 AI 반도체 '루빈' 생산 초읽기, SK하이닉스와 TSMC에 수혜 퍼진다",https://news.google.com/rss/articles/CBMic0FVX3lxTFBLbkpRQ3o2ZVJBRXpkWG1FMjRNcXYwcUVKS09SdjR4WGprcEdHdHl1YkpmRW9NMl9iYVAwTTR3LUZ2Q1F3aDl0VHhUNXUyVVd5clQwcUxkZm5SNEYxZ1dwem1aNzFRQ3J5b0lGaElNQ3ZCVjA?oc=5,2025-06-09,2025-06-29 20:07:54
반도체,TSMC,v.daum.net,"삼성전자, 1분기 TSMC와 격차 커지고 中 SMIC에 쫓겨 - v.daum.net","삼성전자, 1분기 TSMC와 격차 커지고 中 SMIC에 쫓겨",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5aNmxLZjZQSzlnYV9lR1FwcFlWWFA5d0tLY2E2c1Y0b0RwRThnYktXX1BOb281R1lDQXpJZWVKSjF0M3hvbXpWQ2h4YUFzNUE?oc=5,2025-06-09,2025-06-29 20:07:54
반도체,TSMC,비즈니스포스트,"TSMC 일본 독일 반도체 투자 늦춘다, 자동차 수요 부진과 미국 관세 '이중고' - 비즈니스포스트","TSMC 일본 독일 반도체 투자 늦춘다, 자동차 수요 부진과 미국 관세 '이중고'",https://news.google.com/rss/articles/CBMic0FVX3lxTE5zSzhZa0NqZmZEY2FKZWJfZXgzZ05UTmh5SzBUZWF2LTBHZGVtUEVHZm5zWW5VUmpNcTRoTHl4UWtTbW1xeTRyWjlIaFdxajNITHllOEVRUW9DaGNHcHJoNGplcVJ6VjhERXVSTGJxWjFkWWc?oc=5,2025-06-09,2025-06-29 20:07:54
반도체,TSMC,연합뉴스,"TSMC 자이 패키징공장 건설 연기 가능성…""HPC 칩 공급 우려"" - 연합뉴스","TSMC 자이 패키징공장 건설 연기 가능성…""HPC 칩 공급 우려""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8wSXpmS1JpZ3JqWVdLZFJweGFSQ3hEcFZUMWdfU2dDUUxJNGh3TFdacllUbWZhakctejVnSjl2NzhFV3M4eFd3MFo5dm14RFJ2MUJ5NkhXWHhuTkHSAWBBVV95cUxNNFRzZGgtMkJ5WGVkV3FHYmdXZ29wRk1iSm9RZW9PRXZKZzIxVk5BREViak1BT1Vkc0IxQW5PelZ3WjBCRHlLSEpMY0N6d0x0amNMTloyWVQyVjlYcEhRUGE?oc=5,2025-06-09,2025-06-29 20:07:54
반도체,TSMC,Chosunbiz,"TSMC, 파운드리 시장 점유율 67%…삼성전자와 격차 확대 - 조선비즈 - Chosunbiz","TSMC, 파운드리 시장 점유율 67%…삼성전자와 격차 확대 - 조선비즈",https://news.google.com/rss/articles/CBMiggFBVV95cUxPTVpDaF9kZnB0QnlHZUtXRllHQmItaUIzWmppOFo3NFFQVDlncnd0UlJKVUx5aS1JUG1ueVY5TXN1OF9Fa29QVUNRUUdfOW9tZDFXVG9JWVEwR2NjUXZ2M0x6Wlk4Z3hPcWZ4OFJQd3Z0VU1JVHRuSGtOSEQ4WWVXc25n0gGWAUFVX3lxTE8wQkNUeURoSWhFNE1Rb2RPYTdkR0d6N0dFZHQxVFNUdnNfU1JEYk9DM2ZIY29jeERYU29sRERMcFY1b3pFNDNWTkZVeUNIaUJKZU9ZV1VPQnd0RjQ3Q3NGTmd1Z2dxcDJrd2JfRHdoZFJNdUwtUW9ZcGl2bmg4LWtoVk9iMzdaVXhSOE9GWEFXaTdiT0pSZw?oc=5,2025-06-09,2025-06-29 20:07:54
반도체,TSMC,머니투데이,"TSMC, 파운드리 점유율 삼성과 격차 확대…3위 SMIC 바짝 추격 - 머니투데이","TSMC, 파운드리 점유율 삼성과 격차 확대…3위 SMIC 바짝 추격",https://news.google.com/rss/articles/CBMiZkFVX3lxTE8xeGFkQmVMUFJFc0ZKbEdYV1h3dV9yNHN4VnhUWmdHQ0I1NTU4VGtaUVJmMTc3VWJVOEw2WF9HMndJWjFsM3VHN3lsdzc3Ry0zZjlGX2FKWVltdHNsSjBINE1zOVdDQdIBbkFVX3lxTE80QkdaczhYVHM1dGI3SDFhMVNSd25NYWQ4SnMwbFhjanJiZEtlY3I2MlpWM3dzcTFQVjdRNWswU3E3WS1RVGhmTkZEc3V0V2hDRUN5aU00djFwMWlVYnlLXzhGLW9zZy1CLUthRlVR?oc=5,2025-06-09,2025-06-29 20:07:54
반도체,TSMC,엠투데이,"얼마나 중요하길래? TSMC, 대당 5천억 EUV 노광장비에 '자폭 장치'설치 - 엠투데이","얼마나 중요하길래? TSMC, 대당 5천억 EUV 노광장비에 '자폭 장치'설치",https://news.google.com/rss/articles/CBMib0FVX3lxTE15ejg2eEhmbVBQZkVMV3BLekliNF9zcnZYc1Q3a3JfT2tCa1FBZ19aWkQzUUt0Yk0wd2dacXVObWNVRXlSanZ6NEdkSG00Q2FEdGp0dnpDZlN3V0F6eTVfUFl1SEowVTdTNHo3ejVNd9IBc0FVX3lxTFBjUEFqNndvb1BSd3RIbl9uQ0p1V0pJdnc4TjByYVQ0UktIa2tNTFBlQlVHZFlNckUyaHJxbkZrdy05T2ZDM1RIN2NRc1YyTVB6bE5ad1lnX0h5RWljZ1d4ZlljeVRldUxNUUVLZEd4TnFQSVE?oc=5,2025-06-09,2025-06-29 20:07:54
반도체,TSMC,한국경제,꿈의 이익률 40% 돌파…초격차로 기술 철옹성 구축한 K소부장 - 한국경제,꿈의 이익률 40% 돌파…초격차로 기술 철옹성 구축한 K소부장,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5rYTg1cHNFTFlHMS1Ub09MU1RjX19LUHowRWRpR3A4czNJdGZFMnktNXVQU0JKUURkelpvWVNnMzFSN09Jdk03MUdqRmlfYXo2Z0dFQ0tJX2NTUdIBVEFVX3lxTE5rMmdESGU4N0dXTGNuWUtVYUVLT01Pd0VEQXJsR2p2dW5JaGZmNGo3WUo5a28tUC15VXUzb1N0VkVoQXJSOGtOamxCbDNLT1ZUWkhDRg?oc=5,2025-06-09,2025-06-29 20:07:54
