SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
엔터_팀,엑소,cncnews.co.kr,"한국콜마, ‘하이브리드 엑소좀’으로 피부흡수율 2.4배 향상 - cncnews.co.kr","한국콜마, ‘하이브리드 엑소좀’으로 피부흡수율 2.4배 향상",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1MaVE5bUVOVGpqVjNiN29pUnJsWk43N0JnVVd2cEpmYUktUHdiMTY0RlpHeWVLNWNRTHA0YnFQekZwWTFQTllOXzQ4c3VucUlfNExGdjA4VmdzQ0JWZk13Yw?oc=5,2025-05-24,2025-06-29 20:08:00
자율주행,웨이모,RadioKorea,"웨이모 자율주행차, 전체 차량의 80% 리콜 - RadioKorea","웨이모 자율주행차, 전체 차량의 80% 리콜",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5OQndVVlUxMWJJd1dMcjRRTkZXUE9Bd1NIbTNZaGUtRFA1X2tuaTFtTGZZUDREcXF4bzJEY0xQV3lISHZlYkJXcEVVOVVQaEtUWHdiMUc5MHN3RkRxRElvQnZadnE?oc=5,2025-05-24,2025-06-29 20:08:03
화장품_이슈,면세점 매출,서울파이낸스,"'삼중고' 면세점 1분기 실적 희비···롯데면세점, 나홀로 '호호' - 서울파이낸스","'삼중고' 면세점 1분기 실적 희비···롯데면세점, 나홀로 '호호'",https://news.google.com/rss/articles/CBMiakFVX3lxTE9LXzhlNmtaSWFOVHBNRDkzdUpZcy1jYjljNmlKdExEQktzOHBLT3NHS2ZvengwXzMxZVE2SkozcmpNZHV6UzAwbl9fMG91MTRtcmFKb1ZreEM1MkFwLXVyMWxzdF8yNV9vX0E?oc=5,2025-05-24,2025-06-29 20:08:06
화장품_이슈,중국 경제,서울경제,하강하는 중국 경제 '월급 왜 안주나' 공장에 불 질러…네티즌은 응원 - 서울경제,하강하는 중국 경제 '월급 왜 안주나' 공장에 불 질러…네티즌은 응원,https://news.google.com/rss/articles/CBMiVkFVX3lxTFB0a3VSZEtSV1duZjdBZ0ppSW4wbm10RmdyQmNlSmtQS3dEeF8zdVBEcXNUSkFlQXVPcUhPeXJfc1JqT0ZvajZVV1o0bVdtNHFKXzVybm530gFXQVVfeXFMTTAxV25YTTB3T0d0OW54QkZxRTN3NkNEaDNpNk9EU2J6ck5HSndCTm43RGpYbGtualNwcjNMaGI5aUxGQ08zeVpDSmxINWJYcXVoYXg5THZZ?oc=5,2025-05-24,2025-06-29 20:08:06
6G_이슈,6G,세계일보,"삼성전자, ‘6G’ 시대 이끌 글로벌 표준단체서 의장단 8석 확보했다 - 세계일보","삼성전자, ‘6G’ 시대 이끌 글로벌 표준단체서 의장단 8석 확보했다",https://news.google.com/rss/articles/CBMiWEFVX3lxTFBjUlVqTlJ5cW5IZDdOS3JMVVMtYzFHQjQ1YmItbXJqZVQ1Y1ZDVzBCd2ZPb3JyNTM4QWNpVkJJREtobjk0aWpiTTZ1Z1F5SDdHOURKV09vd27SAVRBVV95cUxQbHZFVGdkZDF1ZDRrWWRfQzhDUlpMaTVOWlJBUVJRNnUzeXAwekRWZWFSNHRqaVR2bW50ZlotZU0wcTFJeG1KYnNZb0dYaFpCaktXMVo?oc=5,2025-05-24,2025-06-29 20:12:59
