SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체,AMD,e4ds news,"미국, AI 칩 수출 제한 강화…AMD·Nvidia 큰 타격 - e4ds news","미국, AI 칩 수출 제한 강화…AMD·Nvidia 큰 타격",https://news.google.com/rss/articles/CBMiZEFVX3lxTE12ZDZIbzVhdk52V1FMNkZTdWdnNS10QTJZWW16NzRudTRCUGxobEhRWmZodklkUUhlYTdTV0VxUFc3b2lHcUpNVXp4NC1Fa3B4M2JlVVhVOUZURUVJM19MM20zdEk?oc=5,2025-04-18,2025-06-29 20:07:53
반도체,TSMC,연합뉴스,"TSMC, 美인텔과 합작설 부인 ""기술 이전·공유 논의 없어"" - 연합뉴스","TSMC, 美인텔과 합작설 부인 ""기술 이전·공유 논의 없어""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE41M1ljdnEzanBDYWUyMmxpTW1iQ0lQc2k5ZEJJc3RuZTFHbXRudVlWVDB1aFlsVkR6T2djQTVMU1E3UHZGU21wcTlRWFhzUzV1M21IWHpvZ0VHdW_SAWBBVV95cUxPT3MzaFkxQkNrWGh1ZGNLVXRZWk9iYlVfT3loY2drOFdURFd5RlVYX2RCWnNkMDhEREJQWUNZUFpVSkIybW9ndDVTRTQwUnQweTllYlBfS1NJamx0dUlOVUY?oc=5,2025-04-18,2025-06-29 20:07:54
반도체_이슈,미중 갈등,BBC,미중 무역갈등: 중국의 '희토류 수출 제한' 이 미국에 타격을 주는 이유 - BBC,미중 무역갈등: 중국의 '희토류 수출 제한' 이 미국에 타격을 주는 이유,https://news.google.com/rss/articles/CBMiXEFVX3lxTE92M0hmZ19weXFNeUR2WGxQWnhfTnNFaGNCdHlMLWJTWElFMzJHU3VUY2pVWXN3QTdIeEhnQjdnNHdQOERLNVVzanZ1TGp1NjA2aUFNd005OGt6bWI10gFiQVVfeXFMT0xIbVhkX1d3ZTdOU1Z1c1h3ZFpHUVZZWDdJZ2FHVFRHU3l4ZXVDRXpBZVlVUnhQQ2ZQSnh3RzlqWTFKUy0zNm9JZ1ZNR3dwMlJ5X2NiVVpnVUJoOTJSZlc5MXc?oc=5,2025-04-18,2025-06-29 20:07:55
반도체_이슈,미중 갈등,전자신문,고환율·미중 갈등 '바이오 소부장' 공급망 불안…국산화 지원 절실 - 전자신문,고환율·미중 갈등 '바이오 소부장' 공급망 불안…국산화 지원 절실,https://news.google.com/rss/articles/CBMiTkFVX3lxTFAwS3VYUlZCUk5DVWlzZXVpQUpjVS1KOEUwbk9rbmVJel8td2t3Znl4LXh3NjdrSTZGYmlqeXBtc2p0cHpfQnlfTW5VSk44UQ?oc=5,2025-04-18,2025-06-29 20:07:55
반도체_이슈,미중 갈등,연합인포맥스,"국금센터 ""미중 무역갈등 심해지면 亞외환시장 불안"" - 연합인포맥스","국금센터 ""미중 무역갈등 심해지면 亞외환시장 불안""",https://news.google.com/rss/articles/CBMicEFVX3lxTE4xY3hJQlpMbG5Nblo2UlIwQjFtTldlOTV6cklyZTVmZ3dwSGE2SXJaZmh5aXNmUmRzMXFxbU8zLW1KMzZsMHhuZkNsSEh0aW9VZ2ZLTW1jWmFNT0RuRzJleXI2SVB3ZDFDSTdncmlEa1_SAXRBVV95cUxOeUdZN3hVS3dqdHVkVnNkY09CY0ZJVk9HbG1qTE45cjI2VURERUcwVEVXV21keTJIbUNoa0hDNHVxNlBnakpuOHJkTjZNTTdtb21tcUZlNzJuZGpCaW5tZHVraXJWS1NfbGtfMzNueEJpa2dEZA?oc=5,2025-04-18,2025-06-29 20:07:55
반도체_이슈,슈퍼사이클,뉴스토마토,‘슈퍼사이클’ K-조선 1분기 실적 ‘맑음’ - 뉴스토마토,‘슈퍼사이클’ K-조선 1분기 실적 ‘맑음’,https://news.google.com/rss/articles/CBMiYEFVX3lxTFB4YlBGeEhkSDdJb3hOMkh4RXNnUEdOakYxMWRacVc3d2VNODJuWVFRTHBZQ1I2cFpqcGVjczNKTzh4bDUyemJNbzBCdFIwbFlqYm1XcTktNHcxUGxTY1FBYw?oc=5,2025-04-18,2025-06-29 20:07:55
6G,케이엠더블유,데일리인베스트,"[파워 e종목] 케이엠더블유, 美 정책 수혜로 4분기 흑자전환 전망…주가 상승세? - 데일리인베스트","[파워 e종목] 케이엠더블유, 美 정책 수혜로 4분기 흑자전환 전망…주가 상승세?",https://news.google.com/rss/articles/CBMia0FVX3lxTE41TVgzY3QtTXp5LWxvRW9TRmZoZkdoYTNsSnU1dGtYc0hoVlJtZTZKSDN4VDQ1WUNBanVPcERZQXlwQjVKX19oWFM2ZjM0aGVaNDEyZnZmWTFVWEthV2RteG9sTG4xMllRMHlZ0gFvQVVfeXFMTlRIdGkyQ0t2RHV5TC00VnE3WkxKRndZc3BJMU84d3hSRENHVWN5MXk4ZEFQM3BPekR2dkt4eEJFcXlwdTZCWDN1eWRaUDF1d3JKY3lDQ1EyUnJhQ0NreHl4WlFhbFkwWldZZGlkQTM4?oc=5,2025-04-18,2025-06-29 20:07:55
엔터_이슈,한한령,뉴스핌,"한한령에 BTS도 못 뚫은 中 공연, 호미들은 어떻게 성사됐나 - 뉴스핌","한한령에 BTS도 못 뚫은 中 공연, 호미들은 어떻게 성사됐나",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBOenY3OEh6ZHlWaExQbHBUN0E0TktOYmMzZUdHWlRiekhzb3ViWFVuRmY4T2lHb0VNU0NXeERqNm44NGNPVWFMem45ZTI4TDZuVVZrVHVsMnJSel8w0gFeQVVfeXFMTXJYU2VYLTMyWWRXTzR0aTNocE1hUkdrdXFxWUdjc3B5djNLdVo4UGQ1S3lDLWVYYkRuSlJYZEpmYlJiNm5KaTNEbThEb2o2V3BMdDNyY2xyRmpxeWIydw?oc=5,2025-04-18,2025-06-29 20:07:58
엔터_팀,르세라핌,Google Blog,르세라핌과 함께 안드로이드에 탑재된 최신 AI 기능들을 소개합니다 - Google Blog,르세라핌과 함께 안드로이드에 탑재된 최신 AI 기능들을 소개합니다,https://news.google.com/rss/articles/CBMiowFBVV95cUxQMFVlY0t3X0VsWjN2SjdBdURIenY3OGlDdmxOTjcweFlaUktxdlMzMWJYYjYzNVZzbzVGX2hlNlJnR1MwQWNkbERfZURqVjNmZkRKS1diS19icXRJOWs1ck1BVE9xd1d0WE1tZ01XeDlqRWZfbFE4ZE9tYmE1d1ltSmhGTEw1Q2IxU2JzVEk4YkZUZjdITDRfUGVTaGZTcV9xM2Rr?oc=5,2025-04-18,2025-06-29 20:07:59
엔터_팀,르세라핌,매드타임스,"[해외 크리에이티브] 구글, 르세라핌과 안드로이드 및 제미나이 최신 기능 알리는 글로벌 캠페인 실시 - 매드타임스","[해외 크리에이티브] 구글, 르세라핌과 안드로이드 및 제미나이 최신 기능 알리는 글로벌 캠페인 실시",https://news.google.com/rss/articles/CBMiakFVX3lxTFA5bzluQ2VyNnRxWFA1RUNZakFkcXhUY2RCc2J1VnBjLWF4YXY3QjNoOTJNZGFxNUphN09CclktOTNtMk5xRkVQQzN5XzFULW1zZXNPejdmdHpiX2k3VDVFS1FvYS1SZTB4eVE?oc=5,2025-04-18,2025-06-29 20:07:59
