SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체,AMD,헬로티,"망고부스트, AMD 칩으로 LLM 학습 신기준 “MLPerf 멀티노드 기록“ - 헬로티","망고부스트, AMD 칩으로 LLM 학습 신기준 “MLPerf 멀티노드 기록“",https://news.google.com/rss/articles/CBMiX0FVX3lxTE42bmttRXBFUmtuYUdpenAxZEVicWUzSVhMMTNQbUZoVFA0eGxRWlBKcW5RYjVTdGtXVXZ3WVB0V3haSWlGNVlwRFo4cDBkcFZhdFgtNVo1SFlUNlRhd0pB?oc=5,2025-06-05,2025-06-29 20:07:53
반도체,AMD,지디넷코리아,"망고부스트, AMD 기반 멀티노드 AI 학습 첫 성공…'라마2 70B' 11분 만에 완료 - 지디넷코리아","망고부스트, AMD 기반 멀티노드 AI 학습 첫 성공…'라마2 70B' 11분 만에 완료",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5HR3JteHBoTlBESUtXeDI3aHl3N1l0NWk4Rnp0dEdTb0JOeEVWSUZPUDdma3FfQ1RrQWRZQ2F4dmdVMTNzVXY0WTNtR3lBcGNpZkozX0R3?oc=5,2025-06-05,2025-06-29 20:07:53
반도체,AMD,와우테일,"AMD, AI 소프트웨어 최적화 ‘브리움’ 인수.. 엔비디아에 도전장 - 와우테일","AMD, AI 소프트웨어 최적화 ‘브리움’ 인수.. 엔비디아에 도전장",https://news.google.com/rss/articles/CBMiT0FVX3lxTFAybUxjWmtHMnQ2emRSTk9XbTItZlBGa0lTTUZuRUlIaV9NSjVSNGVWTnlUODg0S0tDWHVhQ3Vack02Uy0tT2RJYXlmdURHeUE?oc=5,2025-06-05,2025-06-29 20:07:53
반도체,엔비디아,중앙일보,"엔비디아·테슬라 다 제쳤다, 2분기 서학톱픽 투톱 이 종목 [서학톱픽①] - 중앙일보","엔비디아·테슬라 다 제쳤다, 2분기 서학톱픽 투톱 이 종목 [서학톱픽①]",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBjY0x6LVN6MHJNbWpFYnpFd2l2MldfSjVVUHZZRVBOdnJJMzRZc3lNb2pHWEdtd0VJVEsydUd6MW5YYkFwM3BCa2dCRlJsTWNPanZWLVNn?oc=5,2025-06-05,2025-06-29 20:07:54
반도체,TSMC,v.daum.net,"""TSMC, 중동에도 공장 건설 추진""…쪼그라드는 삼성 입지 - v.daum.net","""TSMC, 중동에도 공장 건설 추진""…쪼그라드는 삼성 입지",https://news.google.com/rss/articles/CBMiT0FVX3lxTE52XzlpV1VyTVFOUE1EOFhSUGxLbmlVZE5sNFAyM0NQN2ZYUXc1U0hLRzdZbHhFNXNVdTdNNkZ2ajdJVzY0djJOb1pxUEhOc3c?oc=5,2025-06-05,2025-06-29 20:07:54
반도체,TSMC,지디넷코리아,"""TSMC, 1.6나노 웨이퍼 가격 2나노 대비 50% 인상 예정"" - 지디넷코리아","""TSMC, 1.6나노 웨이퍼 가격 2나노 대비 50% 인상 예정""",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5iODg1SnlKdW8yZzRianpIR29UWGcxOUlpZFFMbHI2V1BzUDVqeFFmSjBqaE9nUnJMWUQzM2EyTlNjUmNUQ3FvaEd5Zlg5MjNfX1RxSEpR?oc=5,2025-06-05,2025-06-29 20:07:54
반도체_이슈,미중 갈등,Chosunbiz,요원한 미중 갈등 봉합… 유럽으로 눈 돌리는 중국 - 조선비즈 - Chosunbiz,요원한 미중 갈등 봉합… 유럽으로 눈 돌리는 중국 - 조선비즈,https://news.google.com/rss/articles/CBMingFBVV95cUxPaHoyRU91NFdHMGhvd0IxbUpRVTZmZzVmd3ZKOW1nMk5wcmxQZ1VzeDUtcXlzR3QzUS16VUZoNHh1dlptUTg3d09nMGhQS2ZSbEhhb1hQSy1kYXRLU3BRTFJVZ1dMcTZMZE81UWRwekhDbkFJeXlINWtCWWtUSGx1NVQ2RGFyQ2pxMG95OGtjZ196VENfcUhZVTFXR21UQdIBsgFBVV95cUxOWm1BX2luNTRoZzlVZ3VvOHBtcks1cjFDQjVWVkhvVXJIcm44ZGdIOWlianVtNU1sVWIxb2VXdmctU3hLWlRYeUVNaG9Pam1ldnBlNEZVTkNLQ2Z4T2hTc3ZoODFDT0hhZW4zNC1td3EwYWJZQ2FXM3hrelZJTFNXNHNHZzJLS2VSeDR5a0ZCTUMxblFRRVNpYzNFODFrTVZUbWNZUmZITy1scGhkZnhXSWZ3?oc=5,2025-06-05,2025-06-29 20:07:55
반도체_이슈,미중 갈등,뉴스1,미중 갈등 속 美 생물보안법 재추진…삼성바이오 등 혜택 기대 - 뉴스1,미중 갈등 속 美 생물보안법 재추진…삼성바이오 등 혜택 기대,https://news.google.com/rss/articles/CBMiYEFVX3lxTE0xMnBVaTU2dmVZV09jeEIzSVcyWk5HNHpDUTFSX1BSZTR0aFYxRENGVDJyYWdxYmthYUUtN0dMaGc2RVpQMVBlT05ERjM1TnNtdXlPNHA4T3dUMndzTWprSw?oc=5,2025-06-05,2025-06-29 20:07:55
반도체_이슈,미중 갈등,비즈니스포스트,"애플 중국에 AI 도입 승인 보류로 지연, ""미중 갈등으로 알리바바와 협업 난항"" - 비즈니스포스트","애플 중국에 AI 도입 승인 보류로 지연, ""미중 갈등으로 알리바바와 협업 난항""",https://news.google.com/rss/articles/CBMic0FVX3lxTE1YQUlpeFJQT1NsaWhvVVh3OUdLUUpwZzBMY0NtOE1OcElUVGlibi1tQzdEN3FhMVRsR1RRT0NWSEYzMkRhcDlsX085ZkhQTldUOHpfc292akVtbVFQMGo5QjV0Z1E2RGxiZGtOOUJmTi1NaVU?oc=5,2025-06-05,2025-06-29 20:07:55
6G,RFHIC,Chosunbiz,"LS證 “RFHIC, 방산용 전력증폭기 수요 증가 전망” - 조선비즈 - Chosunbiz","LS證 “RFHIC, 방산용 전력증폭기 수요 증가 전망” - 조선비즈",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPOENMMEd0SnpQUUxUQk0zenZjWm41bGc3RVpNXzJiXzgtVnowTE9kYVQ2Z3pCWjgzaElmd19uM2ExMjhWRnRZcERmQzYxODhGXzVfYVBkZnFFNnp0am9RdFQ2QWRJYXRac0dVaHJlVUVTdkxmM0p1NUtzcVF1d0VCSlJGaFp2eXNf0gGcAUFVX3lxTE5pem1KbHRJSVppdXhScmFnMVJsNUFidnBNN3g2VlB5NnJEZFpSSEtsMVE2MXF5SXFwdzNIV090NWRVRjJySHowdkxxODVQdk9Lc0NLMnpSdFhYM0Q2clY5NHdPLUJlRG1Ndmp2SW5WcV9xalNyc2JramMtem50LVRUSk9UMWJaRHVpQzhfYm9XeGR0Q3VXajhMbjFfMg?oc=5,2025-06-05,2025-06-29 20:07:55
6G,RFHIC,이투데이,"LS증권 ""RFHIC, GaN 전력증폭기 방위산업 신성장 동력으로 주목"" - 이투데이","LS증권 ""RFHIC, GaN 전력증폭기 방위산업 신성장 동력으로 주목""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9PN194eTkta3doT24xTTJJOGNQRDZIZmVtLXZRN3JYbk5meDhkaWN4dFAzS3M0am1uMzdTQ3B2dlV3dTE2TUJ6N3BnTEg0eGZOSFJXSg?oc=5,2025-06-05,2025-06-29 20:07:55
6G,RFHIC,한국경제,"'RFHIC' 52주 신고가 경신, 방산용 GaN 전력증폭기 설계 기업 - 한국경제","'RFHIC' 52주 신고가 경신, 방산용 GaN 전력증폭기 설계 기업",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9qeHUxa3U3S1llam1QUUlRaEl5dG5GUEhlTkM2LWRqSXdjcUpOVWE2bEo5SWJrQU5IN1hLMWEtWXVRZURscUI2b0JDMzFXdDlXTVZMY09oWjhJQdIBVEFVX3lxTE1xQ3BSVHZaQzFaVktCeld1X3FUcDhLQ0V5ZTFoZ1llN3RNdzdKNDBYUW1GQzQwYktBbXUzcWZLMWN2akY3VnVfN0VtX2xDQW5xSEVqSQ?oc=5,2025-06-05,2025-06-29 20:07:55
6G_이슈,6G,Chosunbiz,李 정부 2030년 6G 상용화한다는데… 스타링크·원웹 들어와도 투자 안하는 통신 3사는 어떻게? [이재명 시대] - 조선비즈 - Chosunbiz,李 정부 2030년 6G 상용화한다는데… 스타링크·원웹 들어와도 투자 안하는 통신 3사는 어떻게? [이재명 시대] - 조선비즈,https://news.google.com/rss/articles/CBMiggFBVV95cUxQdWg5ZHB0TVlsa2o1RjdzR0piX0RHZURzRnJFdzJnQlJ0SVF6M0pXYzllcDhCNzVzZy1SXzNxWGMwSlBDZlZ0SDBmdjlfWGFMMEdmd1d4a252ZjhkMF9FS040WHh1ZHlSSm8yVzlhZjZteWZSci1qSHBlOW96a1dGdzRB0gGWAUFVX3lxTFBQWUpGUk83cFBWLVo2TENDZnlBY19MU1pheVJRYUlsVnhnZG14NnhJRTlnT2tCb1RNLTNrd09ZN0UtOHBFbVNGOGRXaEl3UTRYOFdNWmljQ0M3dkt4c3drUTlvRlhXamcwdlFNZXhOYTZPd2xJWUVFdnZiQm1SUlJVSjZ0NjV1OF9yMGMzWVZ5andMZUJWQQ?oc=5,2025-06-05,2025-06-29 20:07:56
6G_이슈,6G,연합뉴스,초저지연 6G부터 시각장애인 안내로봇까지…ICT 미래 한자리에 - 연합뉴스,초저지연 6G부터 시각장애인 안내로봇까지…ICT 미래 한자리에,https://news.google.com/rss/articles/CBMiW0FVX3lxTE50bGNKQ1cxRmZPWDBpRHdMdk13NEVtNy1XMFFZd1JwLTJwenljLXZSZmJ0MkNHblZCWEJLWE9RM255VEVDZTJXYTUwWjZHcDJ0UWEzLTh0Qmhsem_SAWBBVV95cUxOQV9NekNPdjVaa1o3OFNhMGNNZHdZa0g5bVhtWTItUU5ZT0o4QmcyRzlvTE9CdjFRWkdfQXRuclk5QVhOZXVEYlNwUE05QXI2aWRRb19RU1U2N2JaYTZaQW4?oc=5,2025-06-05,2025-06-29 20:07:56
6G_이슈,6G,뉴스;트리,800㎞ 떨어진 사람과 '가위바위보'…세계 최초 6G통신 시연 - 뉴스;트리,800㎞ 떨어진 사람과 '가위바위보'…세계 최초 6G통신 시연,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBBZHNwbWJKak1zeHBUSjkzVVFUTXd3MEpDXy1QVnVCSXoyaHVwTUREY1FRQ09MUllFbE55ZGZ6QTFfZjR6emwzeWlHSEY0VHZYaU9oMTIzOXlial9l?oc=5,2025-06-05,2025-06-29 20:07:56
6G_이슈,6G,헬로디디,"[영상]ETRI 기술, 코엑스 울려퍼졌다세계 첫 '6G 메타버스 동시 공연' 박수갈채 - 헬로디디","[영상]ETRI 기술, 코엑스 울려퍼졌다세계 첫 '6G 메타버스 동시 공연' 박수갈채",https://news.google.com/rss/articles/CBMiakFVX3lxTFBHdDR4bkFaa09BMGdOQlZRUEtzV1VDRU1ESEstUlhQSm01WFZSd3ZtTFg3ZE1jem1pLVZpT1ZnSFRncEdsMW1aMDhjdDJTVk5CMTFVQndSMnJhblBKUGprWm44NDJqYk00UGc?oc=5,2025-06-05,2025-06-29 20:07:56
6G_이슈,6G,뉴스토마토,"""AI에서 6G까지""…ETRI, 대한민국 기술 미래 제시 - 뉴스토마토","""AI에서 6G까지""…ETRI, 대한민국 기술 미래 제시",https://news.google.com/rss/articles/CBMiYEFVX3lxTE0wY0tacHQ3RENmalZaYlpsbkhEcFNxanBUeHFRb0Y2VjU0NERKREE0RWtGR21GRmZKWGNPcTRfVHpPNDItdTk0c3JVdTRQNkhJRkVDWUNZX2RwcVB5REVNZg?oc=5,2025-06-05,2025-06-29 20:07:56
6G_이슈,6G,파퓰러사이언스,"[ETRI 2025] ETRI, 세계 첫 6G 기술로 ‘글로벌 표준’ 정조준 ② - 파퓰러사이언스","[ETRI 2025] ETRI, 세계 첫 6G 기술로 ‘글로벌 표준’ 정조준 ②",https://news.google.com/rss/articles/CBMiakFVX3lxTE1VbUxOWC1WTVlOczFVLUR4MzVpTi1zVjBhdlZaX2RFZWpIZ1BRNi1FVW12SGktbExGZkM4THhNdzZvajBmT1FiSlQxcmtoYmZrZUkwRnl3WGVLUHFRQ0ZWemlkY1p5MWtpQ3fSAW5BVV95cUxNM3VHLUJfWEVmMndLaFNUd2VsVVhzN3plbjl6Y0hZRDFSSjdmcjBkZi1vVmk0WXlhWnNES1RUV3ZHZnRtcENHaW5lZ3JGT1JsOHF3LUdWR0VsMF85bzZESjIxc2RSVGlZY1VCYmliUQ?oc=5,2025-06-05,2025-06-29 20:07:56
6G_이슈,스타링크,Chosunbiz,李 정부 2030년 6G 상용화한다는데… 스타링크·원웹 들어와도 투자 안하는 통신 3사는 어떻게? [이재명 시대] - 조선비즈 - Chosunbiz,李 정부 2030년 6G 상용화한다는데… 스타링크·원웹 들어와도 투자 안하는 통신 3사는 어떻게? [이재명 시대] - 조선비즈,https://news.google.com/rss/articles/CBMiggFBVV95cUxQdWg5ZHB0TVlsa2o1RjdzR0piX0RHZURzRnJFdzJnQlJ0SVF6M0pXYzllcDhCNzVzZy1SXzNxWGMwSlBDZlZ0SDBmdjlfWGFMMEdmd1d4a252ZjhkMF9FS040WHh1ZHlSSm8yVzlhZjZteWZSci1qSHBlOW96a1dGdzRB0gGWAUFVX3lxTFBQWUpGUk83cFBWLVo2TENDZnlBY19MU1pheVJRYUlsVnhnZG14NnhJRTlnT2tCb1RNLTNrd09ZN0UtOHBFbVNGOGRXaEl3UTRYOFdNWmljQ0M3dkt4c3drUTlvRlhXamcwdlFNZXhOYTZPd2xJWUVFdnZiQm1SUlJVSjZ0NjV1OF9yMGMzWVZ5andMZUJWQQ?oc=5,2025-06-05,2025-06-29 20:07:56
6G_이슈,V2X,머니투데이,"새솔테크, 이기종 V2X 기반 자율협력주행 핵심 기술 개발 착수 - 머니투데이","새솔테크, 이기종 V2X 기반 자율협력주행 핵심 기술 개발 착수",https://news.google.com/rss/articles/CBMiZkFVX3lxTE42bXhuLVgxelN1ZEtYSmNVMnFMOFZ6VHE1LVFXWDBsZVlnR2lxLXZveHJiWWdZSmhfSjZPN3NnN1p2ckY4bTdpVUN1YlFfNUNuWWxlNWVLQzNkOHVfZnN6cUtTeHRrUdIBbkFVX3lxTE1xMjNkX3h0bU1TVk1Jd1ZTTXdDa1JMYnRkRURTU01fRzExSHU1T1BGdDhLMkdEbjMtWl9ZVXcyS1lRcmxaNjhmRXBsRFB1NmZLOTQ3bmxQa1hVUkVRMGZCcjRGWHVaVXZ4eFVkN1Jn?oc=5,2025-06-05,2025-06-29 20:07:57
엔터,하이브,비즈니스포스트,"하나증권 ""하이브 목표주가 상향, 역대급 이익 증가 사이클 앞둬"" - 비즈니스포스트","하나증권 ""하이브 목표주가 상향, 역대급 이익 증가 사이클 앞둬""",https://news.google.com/rss/articles/CBMic0FVX3lxTE4xQ3lRcjM2MUpwa1NuRXNldFhSRTdBRm9fbElHWmdWSHRFWjNEZ2gzUFhncngxUVljYWpxRnJLYlBlT0M5R3NRSVpicWJqQlUwbVFmMTZyYkFXcXNZZm1RNlpOZ0trNmpwM0pZaXJ1dmpXcms?oc=5,2025-06-05,2025-06-29 20:07:57
