SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체_이슈,미중 갈등,연합뉴스,미중 갈등 또 다른 뇌관 '펜타닐'…美 관세폭탄 위협까지 - 연합뉴스,미중 갈등 또 다른 뇌관 '펜타닐'…美 관세폭탄 위협까지,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9UYml1VElnamRUY2NIUzQ3cEM2OHBOZVZ2bFlsZjNSUWJwU1pEbTJvZWxoY3hzdnpwRWVLM1VkbFJfZTJsNGQtbm0xNjk5LWNXaGc2bkR0bXZRV2fSAWBBVV95cUxNQ3dUYWlfa2xOTzQ3WkluUlFTaDZyeW9oX3phZ2tVUlhENWZkY3ljaUp1NTlWcXZoUy1tc2Y5RzU3WXpMU3VfYkNXMElHNDQ3Rnk5N215UEVyaWJ5YzZUQ0g?oc=5,2025-01-20,2025-06-29 20:07:55
6G_이슈,주파수 경매,전자신문,주파수 재할당시 경매시차 반영해야…英 오프콤도 17% 낮췄다 - 전자신문,주파수 재할당시 경매시차 반영해야…英 오프콤도 17% 낮췄다,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5FYk9WaUl0MzdaS1BQdENGZVppZHFLblBDdTV5aXN6cFMzSzRXbzM5S3BrTDk1VHFVREZsRUNQT2JNUWxkRU1Gd293VHZVdw?oc=5,2025-01-20,2025-06-29 20:07:57
엔터,와이지 엔터,머니투데이,"K팝 초심으로 돌아온 YG엔터, 블핑·베몬·트레저로 올해 재도약한다 - 머니투데이","K팝 초심으로 돌아온 YG엔터, 블핑·베몬·트레저로 올해 재도약한다",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBKa3hqRlJfZlc0WElRWXBGNndCclZJOUVNaVNKRE51a1VMNjJQcEVZaXItSjJKbFRNb3hMYkJNZG5tUjZFMXF4UFpDaVp2MXpFSV9PdjVrRlZnN3pTUzNOY2o3WTBqd9IBbkFVX3lxTE0tenBOTmFhTnk0X2JQNlRic3FrR1NmcHNrdXJHZldJMjRMQTRScF9MVXFRTTFtbkp0UDA4VG11bzBrQV9aYkZlYWhXRHcyUFJJdG91VmpVdUdVSkdzX3g5SnRmYkNxUGxRRkcyR2ZB?oc=5,2025-01-20,2025-06-29 20:07:57
2차전지_이슈,2차 전지,인베스트조선,"""전기차 부진, 캐즘 아닌 공급과잉 탓""…2차전지 업계, 연초부터 최악 분위기 - 인베스트조선","""전기차 부진, 캐즘 아닌 공급과잉 탓""…2차전지 업계, 연초부터 최악 분위기",https://news.google.com/rss/articles/CBMigwFBVV95cUxNaVZOckwydWl6aklDRmRlbFBJYkxPejIxU3d1VWNfSnBCbHdubm1qc2NjZmhab3VuRlNLdGJFbkZWNHZQTy1aQVRYQzlfZ0VOandJaGlRWUVrTVF6YXFJRUJwc3lReDRsM3ZQMzdTQzVOU3lvOG5jejFGZEVRUFJDempoVQ?oc=5,2025-01-20,2025-06-29 20:08:04
화장품_이슈,면세점 매출,국제섬유신문,쇼핑 천국 하이난 면세점 매출 29% 급감 - 국제섬유신문,쇼핑 천국 하이난 면세점 매출 29% 급감,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE43RHFTTXhwTmh1blNwLVp6b0FNd1ZlTzZwTkpueGhCc2hBM1RPbG44UkJzTHphSHVIVzF2Zl9laThMeUlKVkhFQms4R3Z1a1BTRGVSRkQ3Q18yUHRMSU96Mnk5eXBoN2c?oc=5,2025-01-20,2025-06-29 20:08:06
화장품_이슈,중국 경제,연합뉴스,"한투증권 ""올해 중국 경제 성장률 전망치 4.6%"" - 연합뉴스","한투증권 ""올해 중국 경제 성장률 전망치 4.6%""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9KR09EWkVjZ2hZbmZSOFFNbTd5bW5QTVZka3BmeXhCdkROR3VDc3ZOWDVzNEVRT2M0SDk4aGJWeElZOVlCRWR5UDcycVRTS25PT20ydkh2azdVREXSAWBBVV95cUxPTW14Ql9ObW1vSW9QN01rdl9hZW9iNW02ancyMTNhVVJmQzVmMGVYRnJNaUhHS3NQd1J6OGRUVVlLYlFGR09mUUFZa0t4ZEhyaHc2V0tfYWhhbnA0TmFENFE?oc=5,2025-01-20,2025-06-29 20:08:06
