SECTOR,KEYWORD,MEDIA,TITLE,DESCRIPTION,URL,PUBLISHED,SCRAPED_AT
반도체,AMD,헬로티,"어드밴텍, ‘AMD EPYC 임베디드’ 기반 에지 클라우드 솔루션 출시 - 헬로티","어드밴텍, ‘AMD EPYC 임베디드’ 기반 에지 클라우드 솔루션 출시",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBEa3dPZThzZlBKcG11YXBUVWhXWnFkbzBrR1J4bHdRQld2c0dkTWhuSnpzdWFxUVBKRG5pY3ExSS1Va1NyRXRfSFp2cTZjTTNadHBsOVhqY1hpRGZYa2c?oc=5,2025-03-27,2025-06-29 20:07:53
반도체_이슈,슈퍼사이클,뉴스토마토,"‘슈퍼사이클’ 전력기기 3사, 친환경 전력기기 개발 박차 - 뉴스토마토","‘슈퍼사이클’ 전력기기 3사, 친환경 전력기기 개발 박차",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9aYkVrXzA2OEtleGpaX1g5c1N2OEs5OXBXSEsxSGNzQkJLN2dKUVZlN19GOUR0QXpOY1RTaUdpaDRRTHNuWGRQME9mXzZRQVB4dFB2ZXY4VURfWHNOOXpWMQ?oc=5,2025-03-27,2025-06-29 20:07:55
6G_이슈,스타링크,중앙일보,일론 머스크의 스타링크 국내 진출 임박…상반기 내 서비스 예상 - 중앙일보,일론 머스크의 스타링크 국내 진출 임박…상반기 내 서비스 예상,https://news.google.com/rss/articles/CBMiVkFVX3lxTFB1TFdXTHA5NU5oVDFxbXRwUFRYNVU1VUxQOWtGNzFXTlZoUGR1WnJGellnVEtfWjJQM3EzQkVqZmZaRHRLMmJjOVRZVDllTnlZQlM0MlBn?oc=5,2025-03-27,2025-06-29 20:07:56
6G_이슈,스타링크,연합뉴스,"위성통신 법적근거 국무회의 통과…""스타링크, 6월 韓상륙 예상"" - 연합뉴스","위성통신 법적근거 국무회의 통과…""스타링크, 6월 韓상륙 예상""",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9fTDhNUEI1TTNQQVZRTjlFb1B4SFRFTzk5aVdVUTMwRDdQWWpkQmYyeGtRb2ExRmVSQjV0WWVwYnpWQy1RZW1sVHYwSVZmOEliTXFab0ZXOW1WLWvSAWBBVV95cUxPR1J6MmVwREJlTDFBUWZBd0lJcC1qU0tZMHozTndLWUJlRXVmUXJLR296cGhsWklnNmQyWXRmUURSU0thb2pELUVBWVNmSGlsZ3dsSGd6cVN2SHlxUW9sZ2U?oc=5,2025-03-27,2025-06-29 20:07:56
엔터,JYP,연합뉴스,"JYP엔터, 산불 피해 주민 위해 5억원 기부 - 연합뉴스","JYP엔터, 산불 피해 주민 위해 5억원 기부",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBpTXc2ZmVmZS1xUGZNS1JMc1Z4ZURHTV9SM0RiajZRaDVfR1JQeFVkazBCc0RqbUxFZUxqT3BXbjVYdEdyQXFBY2N3ZG1yVS1uZklsX0ZNaDVBNzTSAWBBVV95cUxQZndpZlhOMlh1Z1dTLTdrTFplLWJWa1pjWHhINjNrbTNwaDgzMUY1a1ctM0xCdEotYmotdS1ieFlhWFYyMUc4Q2JuY29QYldTTjNvYWlMM0Z6V1RKZkxvYW4?oc=5,2025-03-27,2025-06-29 20:07:57
엔터,JYP,뉴스핌,"JYP엔터, 대형 산불 피해 주민 위해 5억 기부 - 뉴스핌","JYP엔터, 대형 산불 피해 주민 위해 5억 기부",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBfcmlEbFBrRlg2a2tvaHVnbm5QandsQjlqQU9iOWNpNGZpLWg4LWVXUE9kY25RRjdEbm9DVnFnUmpaWDBnazh0N2s0ZGl6TTdrdUhNOFk1QlNCNzFY0gFeQVVfeXFMUGQydnhVRk5haE41WDJlVEtIMTV2Mkpob3VjWDEwRWFEMjFqbkJwZ1B1cTZyVl9PQUwwLUtFYVpUb29Mb2Myd0ZqaWVQeGFGVXJ0R1RzdkZGYkFiaXR4dw?oc=5,2025-03-27,2025-06-29 20:07:57
엔터,에스엠,한국경제,'에스파' 대박 나자 주가 날았다…에스엠 개미들 '환호' [종목+] - 한국경제,'에스파' 대박 나자 주가 날았다…에스엠 개미들 '환호' [종목+],https://news.google.com/rss/articles/CBMiWkFVX3lxTE56c2tOdHhlLXpUeUM0RzhNZXhUM184TDF3cmRSckdIUHQtUmxuZmk4Z3hUYzBSWVYzUUdXTk1WNnYzZ1VvTy0ydEtlSTdNVjhFTFJIS3FHOEpBZ9IBVEFVX3lxTE4yZFFpTTNxSkNON1RfbVpMNkNxeUpMUF9aZzIxSnp4SFppMTMzUFpocFFBZXZfR3FmSk9PT1JqMDltNkdjdWFFZHBHUzVDdFdRVFkteA?oc=5,2025-03-27,2025-06-29 20:07:58
엔터,에스엠,한국경제,"""에스엠, 자회사 교통정리 따른 수익성 개선 기대…목표가↑""-한국 - 한국경제","""에스엠, 자회사 교통정리 따른 수익성 개선 기대…목표가↑""-한국",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9WOGQ1QzBjZUhvX2RzVkZ2QVhBVmZlZ2IwLWs0MF9NVnNzNE13Y1NYUnh0bmUyMWh2aE5UQ2UwNHd4R1lobnVXUHRLU3VIdGo1X1lMdVE1VmZwZ9IBVEFVX3lxTE9xOXRwX3RhLV8xX1NqUVFlbHUtSnd3V0dhX2wyNWM5ODJQT1g0X1RBcVVYaTJYeWt3Qk4tdG9IRGhRVGY3RTJ4TnVzcHZHQkQzRGQ2aQ?oc=5,2025-03-27,2025-06-29 20:07:58
엔터,에스엠,오피니언뉴스,"'신인 폭풍성장' 에스엠, 5거래일 간 13%↑...한한령 해제 기대감도 훈풍 - 오피니언뉴스","'신인 폭풍성장' 에스엠, 5거래일 간 13%↑...한한령 해제 기대감도 훈풍",https://news.google.com/rss/articles/CBMickFVX3lxTE9yTzdfX3JCSTMxWDEwN0JoYnZ2SF9ueUNTNElfYzFzNTNSSHl2eENlaGd0Y05YSUN5SExqSTI3cEgyOTZLT0I0QjRaNTluTW1RaEtnd2lmTlVvbUp5ZXBKVU43dEZua2pDWWtjU2VzbFNsUQ?oc=5,2025-03-27,2025-06-29 20:07:58
엔터_이슈,한한령,시사저널,"한한령 이후 ‘8년의 타격’…빗장 푸는 中, 한국 기업 기지개 켜나 - 시사저널","한한령 이후 ‘8년의 타격’…빗장 푸는 中, 한국 기업 기지개 켜나",https://news.google.com/rss/articles/CBMib0FVX3lxTE9WZEdiYkRjQ1Mtb0VOOFdVQ1NqYzdSQ2k1NGlaXzhPbVc0ZlFtS1VhT3AzaG5IMTk5Z3F4dThYMW43MkVsYzF6bnJxcVY2ZTZhc09yTkpSQlNvZGxnSFozZVRERFhXT25KNkpld3pPRdIBc0FVX3lxTFBVTmxYRDRoTmZTemxpejRyem90Sm1pS05qM245RHhKVzFqb01HT0pYZWZlcDRvcjBpSnRXN3dMWjZYMTBKLV9nZGZ1Z3JtZHpjcktnanljNHdEdUdiYzNZZUg0T2xJb1I5b1BjSktwVEFlOVk?oc=5,2025-03-27,2025-06-29 20:07:58
